128 125.81 0 24309760 578
129 126.43 0 54027741 620
130 127.55 0 21353100 590
131 128.91 0 184025980 552
132 130.03 0 447109421 467
133 131.30 0 180441682 655
134 132.52 0 134664527 603
135 133.44 0 189325861 420
136 134.07 0 516510624 617
137 135.30 0 401365773 542
138 135.93 0 193140013 670
139 137.14 0 52578863 384
140 138.08 0 253104994 823
141 138.96 0 15868908 721
142 140.01 0 128171510 355
143 140.86 0 194757531 457
144 141.96 0 209164111 489
145 142.78 0 78263586 619
146 143.33 0 136766710 591
147 144.03 0 81761995 283
148 144.82 0 29763923 449
149 145.53 0 148652575 662
150 146.28 0 6431445 443
151 147.22 0 123068458 576
152 148.60 0 463472147 566
153 149.54 0 85248022 565
154 150.46 0 407494717 485
155 151.41 0 170737621 556
156 152.79 0 707665876 474
157 153.61 0 1817067 693
158 154.80 0 58694201 590
159 155.92 0 787105968 540
160 156.96 0 599944466 409
161 157.71 0 77787897 334
162 159.06 0 106432431 475
163 159.69 0 156472717 460
164 160.36 0 26489639 554
165 161.53 0 40616230 479
166 163.02 0 141610056 486
167 164.01 0 3107092 515
168 164.83 0 148641692 363
169 165.64 0 196655667 504
170 166.59 0 9870072 572
171 167.46 0 124451900 491
172 168.49 0 137664616 453
173 169.19 0 686486719 585
174 170.66 0 156823146 687
175 172.01 0 158202386 474
176 173.07 0 85473923 335
177 173.85 0 151560193 325
178 174.74 0 156861497 558
179 175.43 0 657551242 801
180 176.44 0 114886537 295
181 177.29 0 4618559 535
182 177.79 0 128945278 256
183 178.90 0 74433609 415
184 179.41 0 93173041 304
185 180.58 0 772619028 446
186 181.65 0 105883570 302
187 183.09 0 135012227 546
188 184.05 0 60535791 432
189 184.73 0 58699656 416
190 185.51 0 170940951 439
191 186.75 0 328131754 502
192 187.43 0 15057671 316
193 188.48 0 86632795 626
194 189.25 0 15540431 410
195 190.16 0 136787845 460
196 190.87 0 41781831 358
197 191.71 0 120075113 635
198 192.70 0 417228165 336
199 193.66 0 105055826 761
200 194.80 1 283865498 307
201 196.30 1 173042131 573
202 196.91 1 78234455 488
203 198.29 1 173237172 379
204 199.76 1 116725092 672
205 200.50 1 738947821 733
206 201.33 1 68339917 381
207 202.59 1 135990967 654
208 203.73 1 59956164 294
209 204.92 1 388916713 702
210 206.05 1 193723622 387
211 207.54 1 41985354 482
212 208.19 1 313981618 428
213 209.37 1 173972895 536
214 209.93 1 14746058 433
215 210.56 1 74949841 530
216 211.66 1 33888809 696
217 213.03 1 113747903 482
218 213.63 1 274316154 411
219 214.40 1 330351004 558
220 215.11 1 36179758 609
221 216.11 1 48450989 318
222 217.46 1 11893492 422
223 218.41 1 123090922 450
224 219.02 1 101999027 609
225 220.20 1 89264479 225
226 221.66 1 94237891 688
227 222.50 1 101653714 645
228 223.93 1 42447718 450
229 224.85 1 130760057 441
230 225.51 1 156266832 586
231 226.30 1 42947309 413
232 227.45 1 101226259 351
233 228.01 1 101214997 614
234 229.02 1 96070089 634
235 229.99 1 91025092 477
236 230.76 1 118593887 380
237 231.69 1 47776895 528
238 232.74 1 26579420 516
239 233.65 1 40167943 320
240 234.24 1 207171823 480
241 234.91 1 178499461 432
242 235.64 1 112596194 394
243 236.85 1 134715304 903
244 238.29 1 65842267 649
245 239.17 1 96937559 399
246 240.65 1 695036 510
247 241.96 1 189937204 376
248 242.46 1 194062171 255
249 243.45 1 35724064 340
250 244.57 1 111758797 559
251 246.03 1 762464109 632
252 247.35 1 266185521 684
253 248.76 1 451427985 437
254 250.16 1 5046708 552
255 250.77 1 6188450 613
256 251.61 1 208680427 575
257 252.37 1 62483976 725
258 253.76 1 115835785 475
259 255.12 1 55132665 439
260 255.95 1 154879311 379
261 256.48 1 110232710 470
262 257.73 1 78773159 481
263 259.08 1 93775173 337
264 260.26 1 181986840 603
265 261.16 1 81090312 317
266 262.38 1 63292475 301
267 263.78 1 182626199 474
268 265.04 1 57310825 348
269 265.66 1 90869719 301
270 266.88 1 187318244 699
271 268.15 1 194199620 563
272 269.21 1 304035477 476
273 270.27 1 147510929 530
274 271.74 1 738687805 460
275 272.78 1 799289944 363
276 273.57 1 297028211 531
277 274.57 1 40193291 489
278 275.19 1 197935609 503
279 276.00 1 178074257 518
280 277.09 1 49791705 546
281 277.89 1 72894680 421
282 278.63 1 452065017 608
283 280.13 1 90146811 400
284 280.77 1 43002887 478
285 281.60 1 738875390 561
286 283.09 1 143966784 316
287 283.81 1 165405318 478
288 284.65 1 189183539 598
289 285.89 1 71748181 489
290 286.47 1 96303789 549
291 287.05 1 117875590 411
292 288.44 1 406157234 703
293 289.29 1 835333938 490
294 290.43 1 191804502 600
295 291.39 1 216279514 632
296 292.41 1 192473628 463
297 293.87 1 21907153 604
298 294.70 1 42608798 418
299 296.16 1 116888790 535
300 297.02 1 21267535 595
301 298.09 1 140584492 492
302 299.59 1 14917446 678
303 300.65 1 356032134 351
304 301.72 1 508161238 604
305 302.47 1 154001292 560
306 303.95 1 47521175 375
307 305.40 1 114221451 707
308 306.84 1 112852315 716
309 307.75 1 208155673 285
310 309.20 1 200991756 579
311 310.64 1 44237738 562
312 311.61 1 153671920 429
313 312.80 1 109531136 281
314 314.26 1 273177757 568
315 314.92 1 112702267 737
316 315.57 1 165320646 525
317 316.52 1 85369804 437
318 317.26 1 109075553 364
319 318.64 1 236744690 535
320 319.43 1 115111320 587
321 320.79 1 133918752 549
322 321.49 1 73325260 653
323 322.70 1 185245201 680
324 323.49 1 59616426 507
325 324.11 1 754210226 561
326 324.70 1 77917761 302
327 325.32 1 203770713 652
328 326.64 1 186226731 291
329 327.63 1 317140202 516
330 328.48 1 151919628 559
331 329.83 1 187188196 509
332 331.06 1 167745843 472
333 331.75 1 650085241 590
334 332.93 1 60011117 443
335 333.69 1 175278718 468
336 334.69 1 56053938 573
337 336.03 1 90478906 622
338 337.00 1 56451383 441
339 337.51 1 200053557 399
340 338.32 1 102680125 327
341 339.37 1 123894276 761
342 340.22 1 207109742 436
343 340.84 1 2269823 652
344 341.47 1 153664693 410
345 342.13 1 58000560 322
346 343.36 1 76638055 399
347 344.39 1 141435380 446
348 345.89 1 169265426 638
349 346.85 1 177977424 346
350 348.01 1 183842499 652
351 349.37 1 84950337 657
352 350.28 1 152643330 468
353 351.21 1 179818935 397
354 351.79 1 203226262 482
355 352.70 1 392665860 409
356 354.07 1 72193546 444
357 354.95 1 124918916 666
358 355.55 1 8387803 447
359 357.02 1 16178217 498
360 357.97 1 52409724 561
361 358.86 1 14106393 621
362 359.85 1 58277623 467
363 360.68 1 14327264 631
364 361.72 1 81553823 429
365 362.33 1 177046888 499
366 362.90 1 95497626 674
367 363.95 1 144663512 657
368 364.55 1 178127647 502
369 365.29 1 828658903 456
370 365.98 1 168704902 311
371 367.26 1 801089302 309
372 367.81 1 279873169 581
373 369.24 1 777692432 548
374 369.96 1 114824697 707
375 370.90 1 139905152 502
376 371.90 1 126445599 550
377 372.81 1 627171563 632
378 373.72 1 13768812 536
379 375.05 1 628169966 563
380 375.99 1 27992332 461
381 376.50 1 126390322 445
382 377.20 1 93808325 564
383 378.01 1 306372947 561
384 379.38 1 136768337 630
385 379.98 1 199716761 525
386 381.14 1 179204203 917
387 381.65 1 772451814 627
388 383.14 1 45031125 395
389 384.45 1 164590155 390
390 385.58 1 147957408 376
391 386.69 1 563339065 513
392 388.06 1 110732954 619
393 388.86 1 3282213 544
394 390.35 1 208629258 716
395 390.98 1 88006326 636
396 391.84 1 182715994 466
397 392.61 1 199604417 622
398 393.28 1 11683967 344
399 394.68 1 99941643 433
400 395.48 1 125611058 686
401 396.34 1 177285550 434
402 397.03 1 54649044 402
403 398.30 1 167518028 527
404 399.25 1 33223248 463
405 400.59 1 43802718 631
406 401.72 1 198747611 434
407 402.87 1 172939561 298
408 404.14 1 365579319 493
409 405.32 1 18394032 542
410 406.34 1 196955317 476
411 407.70 1 54474043 605
412 408.74 1 8811141 519
413 409.36 1 92398827 720
414 410.70 1 94097026 590
415 411.40 1 70674905 374
416 412.54 1 140229129 568
417 413.39 1 161478195 413
418 414.20 1 45658881 780
419 414.72 1 334632002 285
420 415.80 1 56262464 440
421 416.73 1 282917730 548
422 418.10 1 144211729 533
423 418.84 1 10086509 494
424 420.12 1 182708897 678
425 420.71 1 38647588 311
426 421.58 1 721955226 657
427 422.42 1 92620765 600
428 423.80 1 751453919 652
429 424.76 1 21538862 717
430 425.48 1 109083451 678
431 426.42 1 170126525 481
432 427.19 1 59072642 573
433 428.16 1 1486813 725
434 428.69 1 161426290 538
435 429.30 1 5831788 541
436 430.00 1 36050035 508
437 431.27 1 20729230 437
438 432.76 1 114700386 406
439 433.68 1 12647618 457
440 434.67 1 26484981 584
441 435.90 1 163699746 465
442 436.73 1 498502401 559
443 437.65 1 191307936 665
444 438.40 1 88335160 426
445 439.11 1 155275956 543
446 440.20 1 135828283 397
447 441.01 1 83627073 477
448 441.83 1 160476645 557
449 442.70 1 263279440 608
450 443.47 1 466499978 301
451 444.57 1 408633064 831
452 445.22 1 87787685 501
453 445.87 1 70221731 555
454 446.38 1 452692032 571
455 447.78 1 262701876 602
456 448.35 1 50566852 649
457 449.33 1 179455380 568
458 449.97 1 519052584 635
459 451.06 1 51466041 513
460 452.18 1 40395336 726
461 453.06 1 195453679 539
462 454.27 1 25911212 747
463 455.18 1 79935426 474
464 456.52 1 58903396 349
465 457.81 1 154313037 363
466 459.20 1 158731735 494
467 460.51 1 9172066 580
468 461.49 1 36121658 457
469 462.73 1 171144669 349
470 463.97 1 31919839 336
471 465.15 1 172210580 473
472 465.83 1 44478949 524
473 467.08 1 174512565 590
474 467.65 1 181500495 528
475 468.62 1 8672491 527
476 469.37 1 37082029 495
477 469.98 1 200325709 828
478 471.09 1 151861705 598
479 472.46 1 77304704 733
480 473.53 1 87030539 381
481 474.29 1 311090427 700
482 475.31 1 168672352 759
483 476.35 1 382656271 653
484 476.86 1 513748910 519
485 477.96 1 146315633 415
486 479.37 1 177053083 424
487 480.29 1 154098898 362
488 481.28 1 111203979 437
489 482.51 1 196382125 561
490 483.97 1 209698972 623
491 485.09 1 103204587 335
492 485.66 1 58477402 764
493 486.95 1 128705244 471
494 487.55 1 199323082 318
495 488.69 1 185770440 268
496 489.82 1 202038463 319
497 490.52 1 635635357 439
498 491.85 1 157919229 580
499 493.34 1 30548131 580
500 494.43 1 783266693 486
501 495.34 1 208285318 489
502 496.02 1 180991566 508
503 497.37 1 170522136 553
504 498.25 1 64060982 426
505 498.81 1 39590977 747
506 499.69 1 204911550 476
507 500.26 1 518753461 576
508 501.22 1 158815320 316
509 501.87 1 105704539 663
510 503.31 1 120633233 594
511 504.27 1 109138267 595
512 504.99 1 716321384 488
513 506.29 1 1965363 602
514 507.18 1 755490516 557
515 508.28 1 88375295 599
516 509.71 1 34642709 458
517 510.93 1 99244067 590
518 511.72 1 7600719 510
519 512.61 1 66222028 456
520 513.80 1 172689930 579
521 514.62 1 536330179 390
522 516.01 1 67989354 531
523 516.65 1 169358951 556
524 517.16 1 147624184 698
525 518.22 1 74321013 494
526 519.70 1 193642179 285
527 520.62 1 29921484 509
528 521.71 1 199153037 585
529 522.27 1 406840012 696
530 523.51 1 122667038 632
531 524.33 1 27332171 714
532 525.32 1 202580789 455
533 526.58 1 86908430 581
534 527.19 1 160310024 445
535 528.02 1 136002374 538
536 528.81 1 185679818 494
537 529.48 1 160205931 462
538 530.20 1 133877587 287
539 531.01 1 145351714 359
540 532.05 1 22651531 529
541 532.63 1 143323131 410
542 533.94 1 166151982 509
543 535.20 1 88158959 435
544 535.85 1 287430660 456
545 537.19 1 1988767 217
546 538.29 1 73603641 365
547 538.90 1 42151642 539
548 539.73 1 110168123 410
549 540.41 1 26538704 500
550 541.39 1 534367336 526
551 542.36 1 53785524 338
552 543.42 1 73369805 395
553 544.07 1 195824229 323
554 545.34 1 109367520 572
555 546.38 1 77638498 505
556 547.66 1 83066163 245
557 548.99 1 54285331 453
558 550.20 1 71235097 469
559 551.41 1 36611800 624
560 552.07 1 3071217 652
561 553.41 1 16946550 464
562 553.99 1 95313924 539
563 555.30 1 345827578 660
564 556.61 1 317092504 499
565 557.25 1 72254507 781
566 558.64 1 25755941 387
567 559.76 1 57737299 832
568 560.39 1 27994266 573
569 561.28 1 72100238 692
570 562.60 1 154381997 585
571 564.00 1 98291545 252
572 565.24 1 115410078 431
573 566.74 1 98808292 421
574 567.25 1 180065952 363
575 568.57 1 186888709 547
576 569.19 1 18982418 426
577 569.95 1 363382676 617
578 571.44 1 165766272 606
579 572.20 1 188711042 860
580 573.26 1 58881646 558
581 573.80 1 158139682 532
582 574.56 1 199527661 549
583 575.28 1 549939054 491
584 575.92 1 154541798 706
585 576.54 1 157637612 507
586 577.41 1 74271292 273
587 578.43 1 18775285 492
588 579.48 1 7938769 258
589 580.84 1 81165587 570
590 582.20 1 16702923 513
591 583.23 1 300971001 736
592 584.64 1 10056322 670
593 586.09 1 221016060 507
594 587.05 1 201839187 505
595 588.10 1 11928006 451
596 588.92 1 133638123 517
597 590.37 1 23559962 741
598 591.11 1 81983680 509
599 592.53 1 35448305 521
600 593.71 1 143858317 671
601 594.79 1 161023200 613
602 596.08 1 62139988 271
603 597.53 1 29462154 594
604 598.88 1 93362156 327
605 599.44 1 147507345 512
606 600.82 1 103556938 202
607 602.18 1 341378919 307
608 602.74 1 34404569 204
609 603.81 1 188538226 395
610 605.31 1 86935765 467
611 605.86 1 80292583 543
612 606.46 1 186936122 514
613 607.72 1 122572618 493
614 608.89 1 16858022 666
615 609.54 1 723431608 582
616 610.90 1 50184922 559
617 611.61 1 151881529 502
618 612.13 1 138307775 410
619 613.40 1 105678404 642
620 614.13 1 193789943 673
621 615.30 1 140759286 536
622 615.89 1 521889468 461
623 616.58 1 739932616 310
624 617.49 1 35436613 437
625 618.75 1 162812227 460
626 619.31 1 623589072 301
627 620.80 1 193223103 301
628 621.75 1 29285750 479
629 623.17 1 59696946 749
630 624.52 1 8014660 422
631 625.71 1 176504907 649
632 626.23 1 613102589 449
633 627.50 1 101897538 748
634 628.24 1 172091469 602
635 629.20 1 795309647 420
636 630.11 1 83888196 458
637 631.43 1 89011768 534
638 631.97 1 202298408 553
639 633.33 1 748961076 519
640 633.92 1 142282987 582
641 635.01 1 52585243 454
642 636.23 1 187203531 511
643 637.02 1 620054262 628
644 638.30 1 187997548 549
645 638.83 1 151111663 586
646 639.50 1 184603319 570
647 640.43 1 25409992 602
648 641.16 1 142734466 397
649 642.25 1 76117312 574
650 643.60 1 190315351 473
651 644.21 1 134139401 518
652 644.76 1 151760460 663
653 645.55 1 194544414 520
654 646.06 1 188515206 814
655 647.46 1 696459545 526
656 648.65 1 64277993 567
657 649.26 1 175237468 312
658 650.53 1 121121129 427
659 651.97 1 158899601 548
660 653.40 1 39611126 743
661 653.97 1 208236784 553
662 654.68 1 193008407 610
663 655.96 1 152957701 551
664 657.29 1 189022183 609
665 657.81 1 131747813 680
666 658.94 1 122333880 682
667 659.67 1 115835201 569
668 660.27 1 94539479 481
669 661.46 1 168840715 414
670 662.61 1 591732071 490
671 663.80 1 155050259 624
672 664.85 1 89717113 687
673 666.27 1 114063761 478
674 667.68 1 83150110 658
675 669.11 1 57499306 535
676 669.99 1 361077704 523
677 670.85 1 82276615 489
678 672.26 1 132764 437
679 673.59 1 193260222 339
680 674.83 1 92272589 600
681 675.42 1 315325123 480
682 676.86 1 152209830 372
683 677.57 1 155411551 555
684 678.66 1 130036172 455
685 680.00 1 178332662 646
686 681.23 1 201940204 580
687 682.03 1 62991468 337
688 682.81 1 158427734 460
689 683.62 1 8630435 496
690 684.67 1 80836068 852
691 685.67 1 156261250 476
692 686.20 1 811605335 531
693 687.16 1 683416267 563
694 688.03 1 62634113 656
695 688.76 1 11290878 666
696 689.74 1 81568805 607
697 691.18 1 250784450 687
698 691.83 1 189993968 495
699 692.59 1 4976200 202
700 693.51 1 26947863 414
701 694.52 1 1077407 633
702 695.61 1 630616786 357
703 696.92 1 32554692 736
704 698.32 1 127126240 453
705 699.57 1 69806207 635
706 700.91 1 71850320 738
707 701.63 1 91001966 543
708 703.12 1 1894074 378
709 704.14 1 82264407 353
710 705.53 1 630043024 691
711 706.99 1 196699870 187
712 707.59 1 8811481 490
713 709.00 1 23932082 514
714 710.32 1 111130720 418
715 711.77 1 19825110 567
716 713.18 1 751878117 709
717 713.72 1 108682008 300
718 715.18 1 92887974 492
719 716.63 1 547947224 400
720 717.83 1 167829451 592
721 719.19 1 165516469 488
722 720.36 1 17617039 557
723 721.23 1 102169377 534
724 722.22 1 11907534 585
725 723.25 1 99003936 406
726 724.15 1 836850065 700
727 724.88 1 205433197 186
728 725.93 1 138773792 510
729 727.23 1 330210091 636
730 728.61 1 503436924 609
731 729.22 1 166856735 601
732 730.11 1 173060785 623
733 730.63 1 35308334 577
734 731.53 1 493401204 508
735 732.21 1 77628632 542
736 733.07 1 87956270 465
737 733.62 1 21294988 389
738 734.71 1 648884564 483
739 735.99 1 27654631 634
740 737.19 1 44613114 684
741 738.51 1 179531321 742
742 739.05 1 3693158 768
743 739.84 1 194712500 660
744 740.38 1 432234767 638
745 741.55 1 76464116 636
746 742.82 1 149166319 611
747 744.26 1 55382756 400
748 745.65 1 378789154 631
749 747.10 1 23693065 543
750 748.18 1 147600067 711
751 748.74 1 185273011 629
752 749.93 1 661112274 590
753 750.83 1 37436518 289
754 751.63 1 67389341 630
755 752.27 1 96747567 552
756 753.29 1 202600111 696
757 754.40 1 2506528 335
758 755.19 1 12310044 516
759 756.15 1 835484989 438
760 756.88 1 199578584 574
761 758.30 1 156566095 438
762 758.83 1 163454242 740
763 759.85 1 151880094 343
764 760.57 1 118967238 317
765 761.80 1 95229475 459
766 762.50 1 66180945 573
767 763.84 1 168088796 490
768 764.40 1 59786157 488
769 765.38 1 171974376 521
770 766.53 1 99704315 661
771 767.18 1 112052411 696
772 768.40 1 191544602 550
773 768.94 1 31240342 474
774 770.05 1 91850194 637
775 770.63 1 118920007 467
776 771.48 1 221801453 616
777 772.15 1 18537313 685
778 773.10 1 421984774 418
779 774.48 1 570061198 501
780 775.27 1 42002024 441
781 775.81 1 84979605 522
782 776.36 1 172379370 501
783 777.59 1 30454827 228
784 779.08 1 31052114 524
785 779.74 1 141126199 353
786 780.34 1 79439140 412
787 781.56 1 97564578 422
788 782.71 1 617475328 543
789 783.22 1 354935565 418
790 784.69 1 65709593 620
791 785.96 1 11683618 566
792 786.54 1 40535518 588
793 787.10 1 102852152 319
794 788.40 1 155949838 746
795 789.54 1 586501565 593
796 790.54 1 136750400 181
797 791.96 1 148754782 538
798 792.90 1 100941930 460
799 793.95 1 16110062 419
800 794.74 1 98548104 343
801 795.36 1 84497235 327
802 796.85 1 100605387 692
803 797.89 1 135146010 507
804 799.06 1 178357016 366
805 800.14 1 205092442 506
806 801.43 1 105050056 589
807 802.68 1 30051767 510
808 803.93 1 93060537 327
809 805.28 1 10422435 548
810 805.85 1 47142602 268
811 806.35 1 46331969 540
812 807.28 1 797964901 476
813 807.83 1 165098851 824
814 808.97 1 159205636 418
815 810.19 1 47476207 602
816 811.30 1 17843494 633
817 812.64 1 126548152 646
818 813.25 1 113423274 681
819 814.00 1 203660213 606
820 815.16 1 148095441 693
821 815.88 1 326240579 499
822 817.18 1 38788892 651
823 818.39 1 179684590 332
824 819.21 1 119148445 483
825 819.93 1 600941169 660
826 820.48 1 109086092 509
827 821.33 1 151183436 643
828 821.99 1 197729511 298
829 822.90 1 113839289 464
830 823.66 1 131502051 662
831 824.19 1 191540875 405
832 825.34 1 146087404 523
833 825.95 1 85410538 404
834 826.46 1 22681647 578
835 827.51 1 141441838 536
836 828.16 1 53175214 545
837 828.75 1 152938519 497
838 829.98 1 118774678 309
839 830.94 1 167810730 533
840 832.27 1 22920573 588
841 833.47 1 574245777 499
842 834.59 1 184840043 746
843 835.24 1 112132898 474
844 836.68 1 180614233 776
845 837.82 1 17491939 572
846 839.23 1 163070239 376
847 840.07 1 90549001 440
848 841.07 1 40708922 643
849 842.07 1 40781280 247
850 843.00 1 183976833 449
851 843.56 1 121568742 758
852 844.63 1 47840407 555
853 845.86 1 175068 727
854 846.83 1 176079381 326
855 847.95 1 86997074 574
856 849.40 1 121023934 569
857 850.20 1 119714136 416
858 851.46 1 136746741 552
859 852.44 1 122031825 397
860 853.29 1 182207560 501
861 853.88 1 85058905 510
862 855.19 1 142207807 526
863 855.73 1 150600849 609
864 857.06 1 189064665 562
865 857.73 1 77178106 460
866 858.30 1 122344028 572
867 859.36 1 69440454 582
868 859.93 1 18065678 319
869 860.54 1 134960970 486
870 861.12 1 49290071 399
871 862.19 1 183075563 551
872 863.48 1 434289572 860
873 864.81 1 149937288 572
874 866.09 1 181913643 485
875 867.16 1 39921110 584
876 868.02 1 24335162 617
877 868.86 1 194785071 547
878 869.97 1 88408668 477
879 871.31 1 34908268 769
880 872.45 1 3881483 459
881 873.92 1 97071022 446
882 875.33 1 65107102 330
883 876.52 1 21589766 719
884 877.20 1 51152604 657
885 878.57 1 112032136 574
886 879.29 1 171356734 629
887 880.15 1 2360788 331
888 881.06 1 64782866 367
889 882.47 1 157164983 550
890 883.19 1 476697013 768
891 883.99 1 503189007 581
892 884.96 1 73750888 418
893 886.21 1 143450629 505
894 887.25 1 621421794 427
895 888.38 1 200360598 501
896 889.19 1 107378401 591
897 890.13 1 56484661 660
898 890.76 1 87716279 682
899 891.53 1 76229582 501
900 892.40 1 178457194 417
901 893.37 1 16351427 309
902 894.08 1 170591831 430
903 895.00 1 75635193 616
904 896.29 1 61160508 281
905 896.93 1 51229384 579
906 897.79 1 569871855 554
907 898.40 1 143381569 624
908 899.58 1 87441337 522
909 900.22 1 405224830 516
910 900.98 1 57832036 542
911 902.33 1 155940965 496
912 903.72 1 166805570 606
913 904.88 1 624137524 694
914 905.39 1 40912834 488
915 906.46 1 165537070 516
916 907.02 1 61756620 466
917 907.99 1 143762385 639
918 908.85 1 114388474 615
919 909.65 1 145313495 510
920 910.21 1 149436616 358
921 911.06 1 143961006 330
922 911.84 1 192236468 950
923 913.19 1 17826484 558
924 913.80 1 712888051 553
925 915.23 1 154716089 638
926 916.42 1 334468809 489
927 917.75 1 191535398 437
928 918.65 1 16623722 407
929 919.83 1 575824993 487
930 920.87 1 83493927 660
931 922.30 1 80225912 530
932 923.48 1 779964699 410
933 924.55 1 347794320 750
934 926.01 1 51041901 376
935 926.91 1 150819708 419
936 928.33 1 26593412 639
937 928.87 1 113840294 374
938 929.61 1 199807015 781
939 930.23 1 183070483 571
940 931.55 1 435310903 621
941 932.79 1 175446562 507
942 933.98 1 206839248 399
943 934.71 1 32602 315
944 935.27 1 29474643 449
945 936.02 1 79895258 443
946 936.90 1 140946376 420
947 938.04 1 106137435 489
948 938.71 1 156396626 388
949 939.89 1 105244692 287
950 940.56 1 9433492 472
951 941.30 1 745375209 623
952 942.41 1 2359806 423
953 943.89 1 22617221 622
954 945.05 1 14539984 627
955 945.91 1 60152805 625
956 947.28 1 99341619 521
957 948.17 1 18428255 477
958 949.18 1 3272691 410
959 950.17 1 169112993 484
960 951.39 1 87518781 351
961 952.78 1 92532851 476
962 953.98 1 36553901 297
963 954.86 1 110681541 187
964 956.04 1 63637998 449
965 957.09 1 142703289 550
966 958.21 1 101008051 455
967 959.00 1 131516769 608
968 960.01 1 70802592 454
969 961.35 1 94631705 474
970 961.88 1 131069697 560
971 963.04 1 93862028 606
972 963.66 1 334617182 530
973 964.18 1 99313892 261
974 964.84 1 35069504 338
975 965.70 1 256623314 545
976 966.79 1 194333858 327
977 968.06 1 95626262 462
978 969.41 1 3219616 627
979 970.65 1 145779870 361
980 971.65 1 68833185 461
981 973.10 1 22896311 282
982 974.56 1 420639582 473
983 975.77 1 193038267 291
984 977.05 1 643837942 426
985 977.57 1 168594340 651
986 978.41 1 193013311 297
987 978.97 1 111844358 558
988 980.20 1 111601837 443
989 980.85 1 28833466 702
990 982.22 1 34288355 692
991 982.89 1 192622946 298
992 983.82 1 199689611 502
993 985.04 1 5969672 448
994 985.55 1 64028497 427
995 986.24 1 183177391 570
996 987.28 1 75410065 523
997 988.73 1 101699499 755
998 989.78 1 126805929 373
999 991.27 1 118745784 719
